# x y T
1 0.35 0.759696
1 0.32 0.759807
1 0.29 0.759703
0.987786 0.303573 0.759882
0.836395 0.19 0.85073
0.836445 0.17 0.850839
0.822863 0.15 0.851613
0.816097 0.13 0.851901
0.022255 0.35 0.759928
0.0223067 0.29 0.759927
0.0290628 0.31 0.760123
0.0222722 0.33 0.760028
0.18407 0.19 0.85202
0.187437 0.175 0.852322
0.190805 0.16 0.852565
0.204349 0.13 0.853305
0.204411 0.15 0.853421
0.977745 0.35 0.75992
0.977728 0.33 0.76002
0.977693 0.29 0.759919
0.970937 0.31 0.760115
0.81593 0.19 0.851913
0.80917 0.17 0.852436
0.802411 0.15 0.852864
0.795651 0.13 0.853197
0.0425751 0.35 0.760247
0.0426785 0.29 0.760248
0.0460307 0.31 0.760414
0.0426096 0.33 0.760348
0.204535 0.19 0.853319
0.204473 0.17 0.853427
0.224795 0.13 0.85472
0.221453 0.15 0.854598
0.957425 0.35 0.76024
0.95739 0.33 0.760341
0.957321 0.29 0.76024
0.953969 0.31 0.760406
0.795465 0.19 0.853208
0.788712 0.17 0.853778
0.775136 0.15 0.854723
0.775205 0.13 0.854606
0.0628952 0.35 0.760673
0.0630503 0.29 0.760675
0.0629986 0.31 0.760776
0.0629469 0.33 0.760775
0.225 0.19 0.854738
0.231747 0.17 0.855339
0.245242 0.13 0.856255
0.238495 0.15 0.85585
0.937105 0.35 0.760665
0.937053 0.33 0.760768
0.93695 0.29 0.760668
0.937001 0.31 0.760767
0.775 0.19 0.854622
0.77166 0.17 0.854979
0.758095 0.15 0.855996
0.754758 0.13 0.856139
0.0834222 0.29 0.761208
0.0832153 0.35 0.761203
0.0833532 0.31 0.761308
0.0832843 0.33 0.761307
0.245465 0.19 0.856271
0.252206 0.17 0.856917
0.265688 0.13 0.857911
0.258947 0.15 0.85746
0.916785 0.35 0.761197
0.916716 0.33 0.761301
0.916578 0.29 0.761205
0.909873 0.31 0.7615
0.754535 0.19 0.856157
0.754609 0.17 0.856265
0.741053 0.15 0.85735
0.734312 0.13 0.857794
0.103794 0.29 0.761847
0.103708 0.31 0.761944
0.103535 0.35 0.761839
0.103622 0.33 0.761943
0.26593 0.19 0.857927
0.272665 0.17 0.858615
0.286135 0.13 0.85968
0.286221 0.15 0.859799
0.896465 0.35 0.761831
0.896378 0.33 0.761935
0.896206 0.29 0.761838
0.892906 0.31 0.762054
0.47024 0 1
0.45 0 1
0.73407 0.19 0.857811
0.734151 0.17 0.857919
0.7206 0.15 0.859083
0.713865 0.13 0.859569
0.55 0 1
0.52976 0 1
0.49008 0 1
0.50992 0 1
0.523018 0.0141005 0.988617
0.480548 0.0211508 0.982937
0.123959 0.33 0.762687
0.124166 0.29 0.762593
0.130836 0.31 0.762956
0.123856 0.35 0.76258
0.286395 0.19 0.8597
0.293124 0.17 0.860424
0.306581 0.13 0.861577
0.306674 0.15 0.861696
0.876041 0.33 0.762677
0.876144 0.35 0.762571
0.875834 0.29 0.762582
0.875938 0.31 0.762679
0.463633 0.0284718 0.97696
0.45 0.0213636 0.982609
0.713605 0.19 0.859585
0.713692 0.17 0.859691
0.700148 0.15 0.860939
0.693419 0.13 0.86147
0.55 0.0213636 0.982611
0.536367 0.0284718 0.976964
0.516594 0.0284339 0.977087
0.501783 0.0176257 0.985796
0.485274 0.0386868 0.968854
0 0.489963 0.697058
0 0.51 0.696964
0 0.470037 0.697057
0 0.45 0.696964
0.140901 0.33 0.763385
0.144538 0.29 0.76344
0.15119 0.31 0.763841
0.144176 0.35 0.763424
0.30686 0.19 0.861589
0.313582 0.17 0.862354
0.327027 0.13 0.863603
0.327127 0.15 0.863717
0.855704 0.33 0.763526
0.855824 0.35 0.763418
0.855462 0.29 0.763434
0.84881 0.31 0.763831
0.47 0.0431484 0.965196
0.45 0.0431484 0.965026
0.69314 0.19 0.861481
0.686418 0.17 0.862243
0.672873 0.15 0.863601
0.672973 0.13 0.863489
0.55 0.0431484 0.965037
0.53 0.0431484 0.965203
0.51 0.0431484 0.965291
0.49 0.0562229 0.954839
0.0169538 0.489981 0.69721
0.0202992 0.51 0.697154
0.0202992 0.45 0.697153
0.0202992 0.47 0.697246
0.157843 0.33 0.764155
0.164909 0.29 0.764395
0.171545 0.31 0.764832
0.164496 0.35 0.764375
0.327325 0.19 0.86359
0.334041 0.17 0.864399
0.347579 0.15 0.86587
0.347474 0.13 0.865773
0.838762 0.33 0.764311
0.835504 0.35 0.764367
0.835091 0.29 0.764386
0.828455 0.31 0.764821
0.47 0.0649392 0.947741
0.45 0.0649392 0.947521
0.672675 0.19 0.863478
0.665959 0.17 0.864286
0.652421 0.15 0.865755
0.652526 0.13 0.865657
0.49 0.0736555 0.940996
0.55 0.0649392 0.947549
0.53 0.0649392 0.94776
0.51 0.0649392 0.947893
0.0407116 0.51 0.697443
0.0339075 0.49 0.697429
